fpr,thresholds,tpr
0.009949278189621538,0.7502358,0.5689277899343544
0.010144362075692548,0.7502349,0.5689277899343544
0.010144362075692548,0.7458796999999999,0.5727571115973742
0.010534529847834569,0.7457577,0.5727571115973742
0.010534529847834569,0.7378672,0.5765864332603938
0.0111197815060476,0.7364635,0.5765864332603938
0.0111197815060476,0.73336214,0.5782275711159738
0.01131486539211861,0.7333360999999999,0.5782275711159738
0.01131486539211861,0.7333090999999999,0.5787746170678337
0.012485368708544674,0.7304871000000001,0.5787746170678337
0.012485368708544674,0.72949153,0.5809628008752735
0.012680452594615685,0.7288640000000001,0.5809628008752735
0.012680452594615685,0.7259445999999999,0.5836980306345733
0.012875536480686695,0.725526,0.5836980306345733
0.012875536480686695,0.71976936,0.5858862144420132
0.013070620366757706,0.719746,0.5858862144420132
0.013070620366757706,0.71876866,0.5864332603938731
0.013265704252828716,0.71804136,0.5864332603938731
0.013265704252828716,0.712591,0.587527352297593
0.013655872024970737,0.7094248000000001,0.587527352297593
0.013655872024970737,0.7082897,0.5886214442013129
0.01404603979711276,0.7080857,0.5886214442013129
0.01404603979711276,0.70534545,0.5897155361050328
0.01463129145532579,0.7007216,0.5897155361050328
0.01463129145532579,0.6977215,0.5913566739606126
0.0148263753413968,0.69672316,0.5913566739606126
0.0148263753413968,0.6957236,0.5919037199124726
0.015216543113538821,0.6916591,0.5919037199124726
0.015216543113538821,0.69050187,0.5929978118161926
0.015801794771751854,0.6856557,0.5929978118161926
0.015801794771751854,0.68525183,0.5935448577680525
0.015996878657822865,0.6851728,0.5935448577680525
0.015996878657822865,0.6773704,0.5984682713347921
0.016387046429964885,0.6763474,0.5984682713347921
0.016387046429964885,0.67457515,0.6012035010940919
0.016582130316035896,0.67224854,0.6012035010940919
0.016582130316035896,0.6710119000000001,0.6022975929978118
0.017362465860319937,0.6684175,0.6022975929978118
0.017362465860319937,0.6678505,0.6033916849015317
0.017557549746390948,0.6675619,0.6033916849015317
0.017557549746390948,0.663515,0.6050328227571116
0.017752633632461958,0.6629799,0.6050328227571116
0.017752633632461958,0.6590271,0.6072210065645515
0.01794771751853297,0.65632975,0.6072210065645515
0.01794771751853297,0.65355814,0.6083150984682714
0.01814280140460398,0.6532413,0.6083150984682714
0.01814280140460398,0.6529978,0.6088621444201313
0.01872805306281701,0.65229577,0.6088621444201313
0.01872805306281701,0.65162665,0.6099562363238512
0.01892313694888802,0.65120953,0.6099562363238512
0.01892313694888802,0.6478265000000001,0.611597374179431
0.020093640265314086,0.63926405,0.611597374179431
0.020093640265314086,0.63896585,0.612691466083151
0.020288724151385096,0.63873076,0.612691466083151
0.020288724151385096,0.63780016,0.6137855579868708
0.020678891923527117,0.63580185,0.6137855579868708
0.020678891923527117,0.63554555,0.6143326039387309
0.020873975809598128,0.6348548,0.6143326039387309
0.020873975809598128,0.6321149,0.6159737417943107
0.021069059695669138,0.6316429,0.6159737417943107
0.021069059695669138,0.630025,0.6170678336980306
0.02126414358174015,0.62947565,0.6170678336980306
0.02126414358174015,0.6281609,0.6176148796498906
0.02145922746781116,0.6281466,0.6176148796498906
0.02145922746781116,0.62782836,0.6181619256017505
0.02165431135388217,0.6269177,0.6181619256017505
0.02165431135388217,0.6221984,0.6225382932166302
0.02243464689816621,0.6181089,0.6225382932166302
0.02243464689816621,0.6129946999999999,0.62527352297593
0.02262973078423722,0.6125129,0.62527352297593
0.02262973078423722,0.6123656999999999,0.6258205689277899
0.02301989855637924,0.6109923,0.6258205689277899
0.02301989855637924,0.60822165,0.6280087527352297
0.023605150214592276,0.60514295,0.6280087527352297
0.023605150214592276,0.604685,0.6285557986870897
0.023995317986734297,0.60178274,0.6285557986870897
0.023995317986734297,0.5958751,0.6329321663019694
0.024190401872805307,0.5947096,0.6329321663019694
0.024190401872805307,0.5894471,0.6356673960612691
0.024580569644947328,0.5881943000000001,0.6356673960612691
0.024580569644947328,0.58458936,0.637308533916849
0.02477565353101834,0.5838976,0.637308533916849
0.02477565353101834,0.58185685,0.6389496717724289
0.02497073741708935,0.58123356,0.6389496717724289
0.02497073741708935,0.58087397,0.6405908096280087
0.02516582130316036,0.58044255,0.6405908096280087
0.02516582130316036,0.58037037,0.6411378555798687
0.02536090518923137,0.5791343000000001,0.6411378555798687
0.02536090518923137,0.5726496,0.6438730853391685
0.02555598907530238,0.57243687,0.6438730853391685
0.02555598907530238,0.5682116,0.6444201312910285
0.02575107296137339,0.5667839,0.6444201312910285
0.02575107296137339,0.5666478,0.6449671772428884
0.02614124073351541,0.5660761999999999,0.6449671772428884
0.02614124073351541,0.5649183000000001,0.6460612691466083
0.027116660163870463,0.5598004,0.6460612691466083
0.027116660163870463,0.5589107,0.6466083150984683
0.027311744049941473,0.55761546,0.6466083150984683
0.027311744049941473,0.5575767,0.6471553610503282
0.027506827936012484,0.5560665,0.6471553610503282
0.027506827936012484,0.55425256,0.6482494529540481
0.027701911822083494,0.55364585,0.6482494529540481
0.027701911822083494,0.5517088000000001,0.649343544857768
0.027896995708154508,0.54978395,0.649343544857768
0.027896995708154508,0.54825294,0.649890590809628
0.02809207959422552,0.5477319,0.649890590809628
0.02809207959422552,0.5465760000000001,0.650984682713348
0.02848224736636754,0.5459470999999999,0.650984682713348
0.02848224736636754,0.54543,0.6515317286652079
0.02867733125243855,0.54525226,0.6515317286652079
0.02867733125243855,0.5446152,0.6526258205689278
0.02887241513850956,0.5444509,0.6526258205689278
0.02887241513850956,0.5422933000000001,0.6531728665207878
0.02906749902458057,0.5422137,0.6531728665207878
0.02906749902458057,0.54188377,0.6537199124726477
0.02945766679672259,0.5409318000000001,0.6537199124726477
0.02945766679672259,0.5409010000000001,0.6542669584245077
0.030042918454935622,0.53953683,0.6542669584245077
0.030042918454935622,0.53721225,0.6553610503282276
0.030238002341006633,0.5368326,0.6553610503282276
0.030238002341006633,0.5346751000000001,0.6570021881838074
0.030433086227077643,0.5345873000000001,0.6570021881838074
0.030433086227077643,0.53419876,0.6580962800875274
0.03160358954350371,0.5327142,0.6580962800875274
0.03160358954350371,0.53128403,0.6586433260393874
0.031798673429574716,0.53005475,0.6586433260393874
0.031798673429574716,0.5297746999999999,0.6597374179431073
0.03199375731564573,0.5273287,0.6597374179431073
0.03199375731564573,0.52657413,0.6608315098468271
0.03238392508778775,0.52515626,0.6608315098468271
0.03238392508778775,0.5250679,0.6613785557986871
0.03257900897385876,0.52417576,0.6613785557986871
0.03257900897385876,0.5231188,0.661925601750547
0.0333593445181428,0.5205392,0.661925601750547
0.0333593445181428,0.5192985999999999,0.662472647702407
0.03355442840421381,0.518016,0.662472647702407
0.03355442840421381,0.51114196,0.6673960612691466
0.03394459617635583,0.5103553,0.6673960612691466
0.03394459617635583,0.5097455,0.6679431072210066
0.03452984783456887,0.50881714,0.6679431072210066
0.03452984783456887,0.5044652000000001,0.6706783369803063
0.034724931720639875,0.5029339,0.6706783369803063
0.034724931720639875,0.50257856,0.6712253829321663
0.03531018337885291,0.50057757,0.6712253829321663
0.03531018337885291,0.49841684,0.6723194748358862
0.03570035115099493,0.49785727,0.6723194748358862
0.03570035115099493,0.49749792,0.6728665207877462
0.03609051892313695,0.49666459999999996,0.6728665207877462
0.03609051892313695,0.49629998,0.6734135667396062
0.03667577058134998,0.49390104,0.6734135667396062
0.03667577058134998,0.49259200000000003,0.6745076586433261
0.037065938353492,0.49196723,0.6745076586433261
0.037065938353492,0.49043515,0.675054704595186
0.038041357783847055,0.48806065,0.675054704595186
0.038041357783847055,0.4859443,0.6766958424507659
0.03823644166991806,0.48432383,0.6766958424507659
0.03823644166991806,0.48097828,0.6777899343544858
0.038431525555989075,0.48060688,0.6777899343544858
0.038431525555989075,0.48014474,0.6794310722100656
0.03862660944206009,0.48005649999999994,0.6794310722100656
0.03862660944206009,0.4781799,0.6799781181619255
0.03960202887241514,0.47339898,0.6799781181619255
0.03960202887241514,0.47250596,0.6810722100656456
0.03979711275848615,0.47126725,0.6810722100656456
0.03979711275848615,0.4712268,0.6816192560175055
0.03999219664455716,0.47009644,0.6816192560175055
0.03999219664455716,0.46258843,0.6859956236323851
0.04018728053062817,0.46245682,0.6859956236323851
0.04018728053062817,0.45819658,0.688183807439825
0.04057744830277019,0.457283,0.688183807439825
0.04057744830277019,0.45725954,0.6887308533916849
0.0407725321888412,0.4572501,0.6887308533916849
0.0407725321888412,0.4570474,0.6892778993435449
0.040967616074912214,0.45679796,0.6892778993435449
0.040967616074912214,0.45626009999999995,0.6898249452954048
0.04116269996098322,0.45594525,0.6898249452954048
0.04116269996098322,0.45558628,0.6903719912472648
0.04155286773312524,0.45488885,0.6903719912472648
0.04155286773312524,0.45445147,0.6909190371991247
0.042138119391338276,0.45299140000000004,0.6909190371991247
0.042138119391338276,0.44907662,0.6914660831509847
0.042723371049551304,0.44871179999999994,0.6914660831509847
0.042723371049551304,0.44803077,0.6920131291028446
0.04311353882169333,0.44747192,0.6920131291028446
0.04311353882169333,0.44722217,0.6925601750547046
0.04330862270776434,0.44670296,0.6925601750547046
0.04330862270776434,0.44653109999999996,0.6931072210065645
0.04369879047990636,0.44563287,0.6931072210065645
0.04369879047990636,0.4452729,0.6936542669584245
0.04408895825204838,0.44402546,0.6936542669584245
0.04408895825204838,0.44363612,0.6942013129102844
0.044284042138119394,0.44324565,0.6942013129102844
0.044284042138119394,0.44295722,0.6947483588621444
0.044674209910261414,0.44198418,0.6947483588621444
0.044674209910261414,0.44079307,0.6952954048140044
0.04486929379633242,0.4407308,0.6952954048140044
0.04486929379633242,0.44063735,0.6958424507658644
0.04564962934061646,0.43996260000000004,0.6958424507658644
0.04564962934061646,0.43982327,0.6963894967177243
0.04584471322668748,0.43905228,0.6963894967177243
0.04584471322668748,0.43887037,0.6969365426695843
0.04603979711275848,0.43836808,0.6969365426695843
0.04603979711275848,0.43821530000000003,0.6974835886214442
0.0462348809988295,0.43813090000000005,0.6974835886214442
0.0462348809988295,0.4371626,0.6985776805251641
0.046429964884900504,0.43671665,0.6985776805251641
0.046429964884900504,0.43630928,0.6991247264770241
0.04701521654311354,0.4346023,0.6991247264770241
0.04701521654311354,0.43271000000000004,0.699671772428884
0.04760046820132657,0.43093315,0.699671772428884
0.04760046820132657,0.43068624,0.700218818380744
0.04779555208739758,0.4291789000000001,0.700218818380744
0.04779555208739758,0.42836428,0.7007658643326039
0.04857588763168162,0.42708462,0.7007658643326039
0.04857588763168162,0.42577252,0.7013129102844639
0.048770971517752636,0.42547557,0.7013129102844639
0.048770971517752636,0.42510715,0.7018599562363238
0.049161139289894656,0.4241574000000001,0.7018599562363238
0.049161139289894656,0.42356294,0.7024070021881839
0.04935622317596566,0.42345834,0.7024070021881839
0.04935622317596566,0.42339740000000003,0.7029540481400438
0.04955130706203668,0.42315555,0.7029540481400438
0.04955130706203668,0.42270488,0.7040481400437637
0.0499414748341787,0.422019,0.7040481400437637
0.0499414748341787,0.42073116,0.7045951859956237
0.05033164260632072,0.41957453,0.7045951859956237
0.05033164260632072,0.41742520000000005,0.7062363238512035
0.05072181037846274,0.41128450000000005,0.7062363238512035
0.05072181037846274,0.41064325,0.7073304157549234
0.050916894264533746,0.41007683,0.7073304157549234
0.050916894264533746,0.40948096,0.7084245076586433
0.051307062036675774,0.40921646,0.7084245076586433
0.051307062036675774,0.40822559999999997,0.7095185995623632
0.05150214592274678,0.40817570000000003,0.7095185995623632
0.05150214592274678,0.40610653,0.7106126914660832
0.052087397580959816,0.40554179999999995,0.7106126914660832
0.052087397580959816,0.40504533,0.7111597374179431
0.05228248146703082,0.40357843,0.7111597374179431
0.05228248146703082,0.40260609999999997,0.7117067833698031
0.053843152555598905,0.3975698,0.7117067833698031
0.053843152555598905,0.39702909999999997,0.712800875273523
0.054233320327740926,0.39464387,0.712800875273523
0.054233320327740926,0.39257413,0.7138949671772429
0.05462348809988295,0.39146703,0.7138949671772429
0.05462348809988295,0.39073965,0.7149890590809628
0.05501365587202497,0.38848862,0.7149890590809628
0.05501365587202497,0.3874387,0.7166301969365426
0.05520873975809598,0.3873669,0.7166301969365426
0.05520873975809598,0.38700598,0.7171772428884027
0.05540382364416699,0.38676688,0.7171772428884027
0.05540382364416699,0.38576517,0.7177242888402626
0.055598907530238,0.3851757,0.7177242888402626
0.055598907530238,0.38517353,0.7182713347921226
0.055793991416309016,0.38419333,0.7182713347921226
0.055793991416309016,0.38349336,0.7188183807439825
0.05598907530238002,0.38309547,0.7188183807439825
0.05598907530238002,0.38303205,0.7193654266958425
0.05657432696059306,0.38002118,0.7193654266958425
0.05657432696059306,0.3786018,0.7199124726477024
0.05696449473273508,0.37698764,0.7199124726477024
0.05696449473273508,0.37689546,0.7204595185995624
0.057549746390948106,0.374328,0.7204595185995624
0.057549746390948106,0.37215640000000005,0.7226477024070022
0.05872024970737417,0.36870706,0.7226477024070022
0.05872024970737417,0.36717513,0.723741794310722
0.060085836909871244,0.3647242,0.723741794310722
0.060085836909871244,0.36439225,0.7242888402625821
0.06067108856808428,0.36086738,0.7242888402625821
0.06067108856808428,0.3602965,0.7248358862144421
0.060866172454155286,0.35969424,0.7248358862144421
0.060866172454155286,0.35947198,0.725382932166302
0.0610612563402263,0.35941914,0.725382932166302
0.0610612563402263,0.3589309,0.725929978118162
0.06125634022629731,0.35859007,0.725929978118162
0.06125634022629731,0.35822424,0.7264770240700219
0.06145142411236832,0.35821345,0.7264770240700219
0.06145142411236832,0.35762635,0.7270240700218819
0.06242684354272337,0.35486642,0.7270240700218819
0.06242684354272337,0.35423115,0.7286652078774617
0.06398751463129146,0.35046145,0.7286652078774617
0.06398751463129146,0.35030025,0.7292122538293216
0.06418259851736247,0.34965348,0.7292122538293216
0.06418259851736247,0.34874487,0.7297592997811816
0.06515801794771751,0.34742787,0.7297592997811816
0.06515801794771751,0.34735876,0.7303063457330415
0.06691377292235662,0.344423,0.7303063457330415
0.06691377292235662,0.3440684,0.7314004376367614
0.06827936012485368,0.34109876,0.7314004376367614
0.06827936012485368,0.34104672,0.7319474835886215
0.0684744440109247,0.34081933,0.7319474835886215
0.0684744440109247,0.34031156,0.7324945295404814
0.06886461178306671,0.33959374,0.7324945295404814
0.06886461178306671,0.33887005,0.7335886214442013
0.06905969566913774,0.33880797,0.7335886214442013
0.06905969566913774,0.3379377,0.7346827133479212
0.06984003121342178,0.33760715,0.7346827133479212
0.06984003121342178,0.3374739,0.7352297592997812
0.0721810378462739,0.33106428,0.7352297592997812
0.0721810378462739,0.33103144,0.7357768052516411
0.07335154116269996,0.32648423,0.7357768052516411
0.07335154116269996,0.32621986,0.736870897155361
0.07530238002341007,0.32159096,0.736870897155361
0.07530238002341007,0.3209183,0.7379649890590809
0.07647288333983612,0.318799,0.7379649890590809
0.07647288333983612,0.3182009,0.7396061269146609
0.07725321888412018,0.31630018,0.7396061269146609
0.07725321888412018,0.31531566,0.7407002188183808
0.07822863831447523,0.31401342,0.7407002188183808
0.07822863831447523,0.31234959999999995,0.7423413566739606
0.07900897385875927,0.3116021,0.7423413566739606
0.07900897385875927,0.31147942,0.7428884026258206
0.07920405774483028,0.31135732,0.7428884026258206
0.07920405774483028,0.31081823,0.7434354485776805
0.07998439328911432,0.30954155,0.7434354485776805
0.07998439328911432,0.30821165,0.7439824945295405
0.0815450643776824,0.30581528,0.7439824945295405
0.0815450643776824,0.3040354,0.7456236323851203
0.08213031603589543,0.30304906,0.7456236323851203
0.08213031603589543,0.30104384,0.7461706783369803
0.08291065158017948,0.29986793,0.7461706783369803
0.08291065158017948,0.29968593,0.7467177242888403
0.0833008193523215,0.2994433,0.7467177242888403
0.0833008193523215,0.29817775,0.7478118161925602
0.08388607101053452,0.29758290000000004,0.7478118161925602
0.08388607101053452,0.29723790000000005,0.7483588621444202
0.08408115489660554,0.29677585,0.7483588621444202
0.08408115489660554,0.29656994,0.7489059080962801
0.08447132266874756,0.29605204,0.7489059080962801
0.08447132266874756,0.2956718,0.74945295404814
0.08466640655481857,0.29566288,0.74945295404814
0.08466640655481857,0.29535702,0.75054704595186
0.0852516582130316,0.29466832,0.75054704595186
0.0852516582130316,0.29390165,0.7510940919037199
0.08564182598517363,0.29348728,0.7510940919037199
0.08564182598517363,0.29304603,0.7516411378555798
0.08661724541552868,0.29194412,0.7516411378555798
0.08661724541552868,0.2919122,0.7521881838074398
0.0870074131876707,0.29017988,0.7521881838074398
0.0870074131876707,0.29015115,0.7527352297592997
0.08739758095981272,0.28953812,0.7527352297592997
0.08739758095981272,0.28904903,0.7532822757111597
0.08778774873195475,0.28820866,0.7532822757111597
0.08778774873195475,0.287948,0.7538293216630197
0.0889582520483808,0.28656262,0.7538293216630197
0.0889582520483808,0.2859811,0.7543763676148797
0.08915333593445181,0.28597265,0.7543763676148797
0.08915333593445181,0.28547367,0.7549234135667396
0.08993367147873586,0.28479597,0.7549234135667396
0.08993367147873586,0.2847397,0.7554704595185996
0.09012875536480687,0.28445172,0.7554704595185996
0.09012875536480687,0.28416994,0.7565645514223195
0.09032383925087788,0.28363973,0.7565645514223195
0.09032383925087788,0.28307953,0.7571115973741794
0.09129925868123293,0.28081350000000005,0.7571115973741794
0.09129925868123293,0.2807515,0.7576586433260394
0.09207959422551697,0.28023675,0.7576586433260394
0.09207959422551697,0.28012790000000004,0.7582056892778993
0.09266484588373,0.27876514,0.7582056892778993
0.09266484588373,0.27856420000000004,0.7587527352297593
0.09285992976980101,0.27783653,0.7587527352297593
0.09285992976980101,0.27775500000000003,0.7592997811816192
0.09305501365587203,0.27726176,0.7592997811816192
0.09305501365587203,0.27720120000000004,0.7598468271334792
0.09383534920015607,0.2761822,0.7598468271334792
0.09383534920015607,0.2760296,0.7603938730853391
0.09422551697229808,0.2747355,0.7603938730853391
0.09422551697229808,0.27473322,0.7609409190371991
0.0944206008583691,0.27462432,0.7609409190371991
0.0944206008583691,0.2741936,0.7614879649890591
0.09481076863051112,0.27398455,0.7614879649890591
0.09481076863051112,0.2739459,0.7620350109409191
0.09500585251658213,0.27359462,0.7620350109409191
0.09500585251658213,0.27277005,0.762582056892779
0.09598127194693719,0.27086243,0.762582056892779
0.09598127194693719,0.2707738,0.763129102844639
0.0961763558330082,0.26994345,0.763129102844639
0.0961763558330082,0.26938927,0.7636761487964989
0.09676160749122123,0.26766384,0.7636761487964989
0.09676160749122123,0.26708227,0.7653172866520788
0.09812719469371829,0.2651344,0.7653172866520788
0.09812719469371829,0.26513159999999997,0.7658643326039387
0.10046820132657043,0.26237267,0.7658643326039387
0.10046820132657043,0.26221752,0.7664113785557987
0.10105345298478345,0.2616881,0.7664113785557987
0.10105345298478345,0.2613489,0.7675054704595186
0.10163870464299649,0.25992933,0.7675054704595186
0.10163870464299649,0.2594394,0.7680525164113785
0.10261412407335155,0.25793156,0.7680525164113785
0.10261412407335155,0.25768074,0.7685995623632386
0.1037846273897776,0.25575143,0.7685995623632386
0.1037846273897776,0.25566947,0.7691466083150985
0.1055403823644167,0.25177997,0.7691466083150985
0.1055403823644167,0.25177938,0.7696936542669585
0.10632071790870073,0.25050548,0.7696936542669585
0.10632071790870073,0.2500077,0.7707877461706784
0.1074912212251268,0.24909182,0.7707877461706784
0.1074912212251268,0.24906631,0.7713347921225383
0.10768630511119781,0.24849439,0.7713347921225383
0.10768630511119781,0.24807116,0.7724288840262582
0.10827155676941085,0.24767767,0.7724288840262582
0.10827155676941085,0.24657604,0.7729759299781181
0.111197815060476,0.24321811,0.7729759299781181
0.111197815060476,0.24255559,0.7735229759299781
0.11197815060476005,0.24109083,0.7735229759299781
0.11197815060476005,0.24082878,0.774617067833698
0.11217323449083105,0.24074005,0.774617067833698
0.11217323449083105,0.24052818,0.7751641137855579
0.11236831837690207,0.24051598,0.7751641137855579
0.11236831837690207,0.24028404,0.7757111597374179
0.11275848614904409,0.24004903,0.7757111597374179
0.11275848614904409,0.23951788,0.7768052516411379
0.11334373780725712,0.2384576,0.7768052516411379
0.11334373780725712,0.23830839,0.7773522975929978
0.11568474444010925,0.23546697,0.7773522975929978
0.11568474444010925,0.2353373,0.7778993435448578
0.11646507998439329,0.23309850000000001,0.7778993435448578
0.11646507998439329,0.23266864,0.7784463894967177
0.1186110027311744,0.22973369999999999,0.7784463894967177
0.1186110027311744,0.2295741,0.7789934354485777
0.11978150604760048,0.22810513,0.7789934354485777
0.11978150604760048,0.22789235,0.7800875273522976
0.12153726102223956,0.22680274,0.7800875273522976
0.12153726102223956,0.22680019,0.7806345733041575
0.12309793211080765,0.2242837,0.7806345733041575
0.12309793211080765,0.22423396,0.7811816192560175
0.12329301599687865,0.2241427,0.7811816192560175
0.12329301599687865,0.22375879999999998,0.7822757111597374
0.12387826765509169,0.22326025,0.7822757111597374
0.12387826765509169,0.22209191,0.7828227571115973
0.12426843542723372,0.22163658,0.7828227571115973
0.12426843542723372,0.22111908,0.7833698030634574
0.12446351931330472,0.22080764,0.7833698030634574
0.12446351931330472,0.22028972,0.7844638949671773
0.1258291065158018,0.2189504,0.7844638949671773
0.1258291065158018,0.21891572,0.7850109409190372
0.12660944206008584,0.21802305,0.7850109409190372
0.12660944206008584,0.21779051,0.7861050328227571
0.12719469371829886,0.21742567,0.7861050328227571
0.12719469371829886,0.21738204,0.787199124726477
0.12797502926258292,0.21679364,0.787199124726477
0.12797502926258292,0.21649398,0.7882932166301969
0.12836519703472493,0.21630149,0.7882932166301969
0.12836519703472493,0.21576327,0.7899343544857768
0.129535700351151,0.21388835,0.7899343544857768
